country,city,year,methodology,concentration_pm10,concentration_pm25,sea_salt,dust,traffic,industry,biomass_burn,other_source,latitude,longitude,population,study_year,iso3,region,continent,reference_author,site_typology,season
USA,Los Angeles,2004,PMF,18.10188679245283,20.595,8.593333333333334,6.31,23.0,1.6000000000000003,6.346666666666667,58.71,34.053,-118.242,3858000.0,2010,USA,USA,,Hasheminassab223 + Hasheminassab222 + Kim225 + Kim228,urban,year
USA,Los Angeles,2005,PMF,18.10188679245283,20.46,9.24,6.046666666666667,19.866666666666667,1.6,6.346666666666667,60.51333333333334,34.053,-118.242,3858000.0,2012,USA,USA,,Hasheminassab223 + Hasheminassab222 + Kim225,urban,year
USA,Los Angeles,2006,PMF,18.10188679245283,14.5,7.304444444444445,8.0,24.0,1.6000000000000003,10.0,58.0,34.053,-118.242,3858000.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,Los Angeles,2007,PMF,18.10188679245283,14.5,7.304444444444445,8.0,24.0,1.6000000000000003,10.0,58.0,34.053,-118.242,3858000.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,Lye Brook,1998,PMF-UNMIX,18.10188679245283,7.6,1.3,6.5,5.2,9.2,31.5,46.3,43.15,-73.13,0.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,Lye Brook,1999,PMF-UNMIX,18.10188679245283,7.6,1.3,6.5,5.2,9.2,31.5,46.3,43.15,-73.13,0.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,Lye Brook,2000,PMF-UNMIX,18.10188679245283,7.6,1.3,6.5,5.2,9.2,31.5,46.3,43.15,-73.13,0.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,M.K.Goddard,1998,PMF-UNMIX,18.10188679245283,19.5,4.216060606060607,42.56,21.5,3.58,2.0,30.36,41.43,-84.14,100.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,M.K.Goddard,1999,PMF-UNMIX,18.10188679245283,19.5,4.112222222222223,42.56,21.5,3.58,2.0,30.36,41.43,-84.14,100.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,M.K.Goddard,2000,PMF-UNMIX,18.10188679245283,19.5,5.514473684210526,42.56,21.5,3.58,2.0,30.36,41.43,-84.14,100.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,Mammoth Cave,1998,PMF-UNMIX,18.10188679245283,16.0,1.87,5.0,38.1,5.0,18.75,31.28,37.13,-86.15,0.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,Mammoth Cave,1999,PMF-UNMIX,18.10188679245283,16.0,1.87,5.0,38.1,5.0,18.75,31.28,37.13,-86.15,0.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,Mammoth Cave,2000,PMF-UNMIX,18.10188679245283,16.0,1.87,5.0,38.1,5.0,18.75,31.28,37.13,-86.15,0.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,McDonald Observator,2003,PMF,18.10188679245283,3.2,7.09578947368421,6.663804347826088,10.6,14.5,11.267234848484849,74.9,30.671844,-104.0221583,1201.0,2009,USA,USA,,Chiou89–91,remote,year
USA,McDonald Observator,2004,PMF,18.10188679245283,3.2,7.672941176470588,6.170416666666666,10.6,14.5,13.105245098039218,74.9,30.671844,-104.0221583,1201.0,2009,USA,USA,,Chiou89–91,remote,year
USA,McDonald Observator,2005,PMF,18.10188679245283,3.2,7.361470588235293,5.449583333333333,10.6,14.5,15.119666666666667,74.9,30.671844,-104.0221583,1201.0,2009,USA,USA,,Chiou89–91,remote,year
USA,McMurdo,1995,CMB,3.0,16.60952380952381,21.0,46.0,19.995,17.0,16.192222222222224,16.0,-77.85,166.68,1258.0,1999,USA,USA,,Lowenthal108,remote,year
USA,McMurdo,1996,CMB,3.0,16.804761904761907,21.0,46.0,21.624285714285715,17.0,18.11,16.0,-77.85,166.68,1258.0,1999,USA,USA,,Lowenthal108,remote,year
USA,Milwaukee,2001,PMF-UNMIX,18.10188679245283,14.5,6.766111111111112,2.13,17.2,18.6,11.299649122807017,62.07,43.06,-87.91,598000.0,2003,USA,USA,,"Coutant92,93",urban,year
USA,Milwaukee,2002,PMF-UNMIX,16.7,14.5,5.93047619047619,2.13,17.2,18.6,11.81842105263158,62.07,43.06,-87.91,598000.0,2003,USA,USA,,"Coutant92,93",urban,year
USA,New York,2001,PMF,18.10188679245283,16.37,10.5,6.064074074074074,28.4,6.6,11.299649122807017,54.5,40.73,-73.82,8377000.0,2004,USA,USA,,Li106,urban,summer
USA,Olive St. (Seattle),2000,PMF,18.10188679245283,10.45,9.47,9.4,22.0,8.5,7.1,43.53,47.7,-122.33,652000.0,2008,USA,USA,,Kim224,urban-traffic,year
USA,Olive St. (Seattle),2001,PMF,18.10188679245283,10.45,9.47,9.4,22.0,8.5,7.1,43.53,47.7,-122.33,652000.0,2008,USA,USA,,Kim224,urban-traffic,year
USA,Olive St. (Seattle),2002,PMF,16.7,10.45,9.47,9.4,22.0,8.5,7.1,43.53,47.7,-122.33,652000.0,2008,USA,USA,,Kim224,urban-traffic,year
USA,Olive St. (Seattle),2003,PMF,18.10188679245283,10.45,9.47,9.4,22.0,8.5,7.1,43.53,47.7,-122.33,652000.0,2008,USA,USA,,Kim224,urban-traffic,year
USA,Olive St. (Seattle),2004,PMF,18.10188679245283,10.45,9.47,9.4,22.0,8.5,7.1,43.53,47.7,-122.33,652000.0,2008,USA,USA,,Kim224,urban-traffic,year
USA,Olive St. (Seattle),2005,PMF,18.10188679245283,10.45,9.47,9.4,22.0,8.5,7.1,43.53,47.7,-122.33,652000.0,2008,USA,USA,,Kim224,urban-traffic,year
USA,Orange,2003,PMF,18.10188679245283,10.7,5.1,3.0,6.8,15.7,11.1,58.3,30.194166,-93.86694,18643.0,2008,USA,USA,,Chiou89–91,urban,year
USA,Orange,2004,PMF,18.10188679245283,10.7,5.1,3.0,6.8,15.7,11.1,58.3,30.194166,-93.86694,18643.0,2008,USA,USA,,Chiou89–91,urban,year
USA,Orange,2005,PMF,18.10188679245283,10.7,5.1,3.0,6.8,15.7,11.1,58.3,30.194166,-93.86694,18643.0,2008,USA,USA,,Chiou89–91,urban,year
USA,Phoenix,1995,CMB/UNMIX,3.0,12.6,6.934166666666667,22.0,49.0,11.435333333333334,10.3,18.700000000000003,33.81,-112.81,1445000.0,2002,USA,USA,,Lewis105,urban,year
USA,Phoenix,1996,CMB/UNMIX,3.0,12.6,7.916944444444444,22.0,49.0,10.059333333333331,10.3,18.700000000000003,33.81,-112.81,1445000.0,2002,USA,USA,,Lewis105,urban,year
USA,Phoenix,1997,CMB/UNMIX,18.10188679245283,12.6,6.375416666666666,22.0,49.0,8.324166666666667,10.3,18.700000000000003,33.81,-112.81,1445000.0,2002,USA,USA,,Lewis105,urban,year
USA,Phoenix,1998,CMB/UNMIX,18.10188679245283,12.6,4.216060606060607,22.0,49.0,5.955476190476191,10.3,18.700000000000003,33.81,-112.81,1445000.0,2002,USA,USA,,Lewis105,urban,year
USA,Pittsburg,2001,ME,18.10188679245283,35.0,6.766111111111112,1.6,4.71,7.6,11.299649122807017,86.09,40.4395,-79.9405,306000.0,2004,USA,USA,,"Zhou122,123",urban,summer
USA,Pullman,2000,CMB + PMF,18.10188679245283,13.6,5.514473684210526,47.5,2.0,9.617654320987654,26.0,25.5,46.7313,-117.17955,29799.0,2006,USA,USA,,Jimenez96,urban,fall
USA,Quaker City,1998,PMF-UNMIX,18.10188679245283,20.5,4.216060606060607,42.9,9.75,5.955476190476191,11.089333333333332,47.35,39.94,-81.34,502.0,2002,USA,USA,,"Coutant92,93",rural,year
USA,Quaker City,1999,PMF-UNMIX,18.10188679245283,20.5,4.112222222222223,42.9,9.75,8.582745098039213,10.927499999999998,47.35,39.94,-81.34,502.0,2002,USA,USA,,"Coutant92,93",rural,year
USA,Quaker City,2000,PMF-UNMIX,18.10188679245283,20.5,5.514473684210526,42.9,9.75,9.617654320987654,12.52974358974359,47.35,39.94,-81.34,502.0,2002,USA,USA,,"Coutant92,93",rural,year
USA,Rubidoux,1986,CMB,87.8,15.137964410154304,10.361666666666668,9.22,38.9,1.5614285714285714,5.177380952380952,51.88,33.996,-117.4054,34280.0,2000,USA,USA,,Kim97–103,urban,year
USA,Rubidoux,2001,PMF,18.10188679245283,31.0,11.4,6.1,19.1,2.5,2.6,58.3,34.0,-117.42,34200.0,2007,USA,USA,,Kim228,rural,year
USA,Rubidoux,2002,PMF,16.7,27.575,11.4,5.13,17.950000000000003,1.77,4.0,65.44999999999999,34.0,-117.42,34200.0,2010,USA,USA,,Hasheminassab223 + Kim228,rural,year
USA,Rubidoux,2003,PMF,18.10188679245283,23.565,9.916666666666666,6.215,18.05,1.7700000000000002,5.9125000000000005,61.5,34.0,-117.42,34200.0,2010,USA,USA,,Hasheminassab223 + Hasheminassab222 + Kim225 + Kim228,rural,year
USA,Rubidoux,2004,PMF,18.10188679245283,23.565,9.916666666666666,6.215,18.05,1.7700000000000002,5.9125000000000005,61.5,34.0,-117.42,34200.0,2010,USA,USA,,Hasheminassab223 + Hasheminassab222 + Kim225 + Kim228,rural,year
USA,Rubidoux,2005,PMF,18.10188679245283,21.08666666666667,9.175,6.253333333333333,17.7,1.04,7.016666666666667,62.56666666666666,34.0,-117.42,34200.0,2012,USA,USA,,Hasheminassab223 + Hasheminassab222 + Kim225,rural,year
USA,Rubidoux,2006,PMF,18.10188679245283,24.15,10.361666666666668,4.16,16.8,1.04,5.4,72.6,34.0,-117.42,34200.0,2014,USA,USA,,Hasheminassab223,rural,year
USA,Rubidoux,2007,PMF,18.10188679245283,24.15,10.361666666666668,4.16,16.8,1.04,5.4,72.6,34.0,-117.42,34200.0,2014,USA,USA,,Hasheminassab223,rural,year
USA,Sacramento,1991,CMB,18.10188679245283,39.5,1.0,1.2,24.5,10.075555555555557,18.1,56.2,38.57,-121.49,479500.0,1999,USA,USA,,Motallebi220,urban,winter
USA,Sacramento,1992,CMB,18.10188679245283,39.5,1.0,1.2,24.5,10.362222222222222,18.1,56.2,38.57,-121.49,479500.0,1999,USA,USA,,Motallebi220,urban,winter
USA,Sacramento,1993,CMB,18.10188679245283,39.5,1.0,1.2,24.5,10.362222222222222,18.1,56.2,38.57,-121.49,479500.0,1999,USA,USA,,Motallebi220,urban,winter
USA,Sacramento,1994,CMB,18.10188679245283,39.5,1.0,1.2,24.5,10.362222222222222,18.1,56.2,38.57,-121.49,479500.0,1999,USA,USA,,Motallebi220,urban,winter
USA,Sacramento,1995,CMB,3.0,39.5,1.0,1.2,24.5,11.435333333333334,18.1,56.2,38.57,-121.49,479500.0,1999,USA,USA,,Motallebi220,urban,winter
USA,Sacramento,1996,CMB,3.0,39.5,1.0,1.2,24.5,10.059333333333331,18.1,56.2,38.57,-121.49,479500.0,1999,USA,USA,,Motallebi220,urban,winter
USA,Sacramento,2002,PMF,16.7,14.0,1.0,5.0,23.9,11.184565217391304,25.0,45.1,38.57,-121.49,479500.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,Sacramento,2003,PMF,18.10188679245283,14.0,1.0,5.0,23.9,7.9465,25.0,45.1,38.57,-121.49,479500.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,Sacramento,2004,PMF,18.10188679245283,14.0,1.0,5.0,23.9,7.611333333333333,25.0,45.1,38.57,-121.49,479500.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,Sacramento,2005,PMF,18.10188679245283,14.0,1.0,5.0,23.9,7.562666666666667,25.0,45.1,38.57,-121.49,479500.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,Sacramento,2006,PMF,18.10188679245283,14.0,1.0,5.0,23.9,4.234285714285714,25.0,45.1,38.57,-121.49,479500.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,Sacramento,2007,PMF,18.10188679245283,14.0,1.0,5.0,23.9,3.619166666666667,25.0,45.1,38.57,-121.49,479500.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,San Augustine,2005,PMF,18.10188679245283,9.9,7.361470588235293,5.449583333333333,31.0,7.562666666666667,22.0,47.0,31.529964,-94.106025,8865.0,2010,USA,USA,,Yuling120,rural,year
USA,San Augustine,2006,PMF,18.10188679245283,9.9,5.946234567901235,6.31725,31.0,4.234285714285714,22.0,47.0,31.529964,-94.106025,8865.0,2010,USA,USA,,Yuling120,rural,year
USA,San Gorgonio,1988,PMF,18.10188679245283,15.5,6.7,14.7,16.2,12.923333333333334,8.531666666666666,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1989,PMF,18.10188679245283,15.5,6.7,14.7,16.2,12.923333333333334,8.531666666666666,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1990,PMF,18.10188679245283,15.5,6.7,14.7,16.2,12.923333333333334,8.531666666666666,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1991,PMF,18.10188679245283,15.5,6.7,14.7,16.2,10.075555555555557,10.763333333333334,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1992,PMF,18.10188679245283,15.5,6.7,14.7,16.2,10.362222222222222,10.763333333333334,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1993,PMF,18.10188679245283,15.5,6.7,14.7,16.2,10.362222222222222,10.763333333333334,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1994,PMF,18.10188679245283,15.5,6.7,14.7,16.2,10.362222222222222,10.763333333333334,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1995,PMF,3.0,15.5,6.7,14.7,16.2,11.435333333333334,16.192222222222224,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1996,PMF,3.0,15.5,6.7,14.7,16.2,10.059333333333331,18.11,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1997,PMF,18.10188679245283,15.5,6.7,14.7,16.2,8.324166666666667,18.112,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1998,PMF,18.10188679245283,15.5,6.7,14.7,16.2,5.955476190476191,11.089333333333332,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,1999,PMF,18.10188679245283,15.5,6.7,14.7,16.2,8.582745098039213,10.927499999999998,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,2000,PMF,18.10188679245283,15.5,6.7,14.7,16.2,9.617654320987654,12.52974358974359,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,2001,PMF,18.10188679245283,15.5,6.7,14.7,16.2,10.425061728395065,11.299649122807017,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,2002,PMF,16.7,15.5,6.7,14.7,16.2,11.184565217391304,11.81842105263158,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,2003,PMF,18.10188679245283,15.5,6.7,14.7,16.2,7.9465,11.267234848484849,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Gorgonio,2004,PMF,18.10188679245283,15.5,6.7,14.7,16.2,7.611333333333333,13.105245098039218,62.400000000000006,34.1924,-116.9013,0.0,2004,USA,USA,,Zhao121,remote,year
USA,San Joaquin Valley,2000,PMF + UNMIX,18.10188679245283,40.875,5.514473684210526,4.0,12.5,9.0,23.5,55.5,34.076761,-117.868155,704000.0,2007,USA,USA,,"Chen87,88",rural,year
USA,San Joaquin Valley,2001,PMF + UNMIX,18.10188679245283,40.875,6.766111111111112,4.0,12.5,9.0,23.5,55.5,34.076761,-117.868155,704000.0,2007,USA,USA,,"Chen87,88",rural,year
USA,San Jose,2002,PMF,16.7,12.848,13.3,3.8,19.55,1.5,29.450000000000003,41.7,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118 + Hasheminassab223",urban,year
USA,San Jose,2003,PMF,18.10188679245283,12.848,13.3,3.8,19.55,1.5,29.450000000000003,41.7,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118 + Hasheminassab223",urban,year
USA,San Jose,2004,PMF,18.10188679245283,12.848,13.3,3.8,19.55,1.5,29.450000000000003,41.7,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118 + Hasheminassab223",urban,year
USA,San Jose,2005,PMF,18.10188679245283,12.848,13.3,3.8,19.55,1.5,29.450000000000003,41.7,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118 + Hasheminassab223",urban,year
USA,San Jose,2006,PMF,18.10188679245283,12.848,13.3,3.8,19.55,1.5,29.450000000000003,41.7,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118 + Hasheminassab223",urban,year
USA,San Jose,2007,PMF,18.10188679245283,12.848,13.3,3.8,19.55,1.5,29.450000000000003,41.7,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118 + Hasheminassab223",urban,year
USA,San Jose,2008,PMF,18.10188679245283,12.596,13.3,9.14,29.1,10.16,24.3,33.3,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118",urban,year
USA,San Jose,2009,PMF,18.10188679245283,12.596,13.3,9.14,29.1,10.16,24.3,33.3,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118",urban,year
USA,San Jose,2010,PMF,37.0,12.596,13.3,17.15,29.1,23.15,24.3,33.3,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118",urban,year
USA,San Jose,2011,PMF,37.0,12.596,13.3,17.15,29.1,23.15,24.3,33.3,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118",urban,year
USA,San Jose,2012,PMF,18.10188679245283,12.596,13.3,9.14,29.1,10.16,24.3,33.3,37.35,-121.895,982000.0,2013,USA,USA,,"Wang117,118",urban,year
USA,Seattle,1996,CMB + UNMIX + PMF,3.0,8.933333333333334,7.456666666666667,7.830000000000001,31.399999999999995,10.466666666666669,26.9,15.946666666666664,47.34,-122.18,634535.0,2003,USA,USA,,Maykut109,urban,year
USA,Seattle,1997,CMB + UNMIX + PMF,18.10188679245283,8.933333333333334,7.456666666666667,7.830000000000001,31.399999999999995,10.466666666666669,26.9,15.946666666666664,47.34,-122.18,634535.0,2003,USA,USA,,Maykut109,urban,year
USA,Seattle,1998,CMB + UNMIX + PMF,18.10188679245283,8.933333333333334,7.456666666666667,7.830000000000001,31.399999999999995,10.466666666666669,26.9,15.946666666666664,47.34,-122.18,634535.0,2003,USA,USA,,Maykut109,urban,year
USA,Seattle,1999,CMB + UNMIX + PMF,18.10188679245283,8.933333333333334,7.456666666666667,7.830000000000001,31.399999999999995,10.466666666666669,26.9,15.946666666666664,47.34,-122.18,634535.0,2003,USA,USA,,Maykut109,urban,year
USA,Shenandoah,1998,PMF-UNMIX,18.10188679245283,11.8,2.54,1.69,27.0,5.955476190476191,29.66,39.11,38.52,-78.43,2373.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,Shenandoah,1999,PMF-UNMIX,18.10188679245283,11.8,2.54,1.69,27.0,8.582745098039213,29.66,39.11,38.52,-78.43,2373.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,Shenandoah,2000,PMF-UNMIX,18.10188679245283,11.8,2.54,1.69,27.0,9.617654320987654,29.66,39.11,38.52,-78.43,2373.0,2002,USA,USA,,"Coutant92,93",remote,year
USA,Simi Valley,2001,PMF,18.10188679245283,16.0,12.3,11.3,25.2,10.425061728395065,11.5,51.1,34.27,-118.78,126000.0,2007,USA,USA,,Kim228,urban,year
USA,Simi Valley,2002,PMF,16.7,14.6,12.3,9.85,18.85,11.184565217391304,11.5,59.35,34.27,-118.78,126000.0,2010,USA,USA,,Hasheminassab223 + Kim228,urban,year
USA,Simi Valley,2003,PMF,18.10188679245283,14.6,12.3,9.85,18.85,7.9465,11.5,59.35,34.27,-118.78,126000.0,2010,USA,USA,,Hasheminassab223 + Kim228,urban,year
USA,Simi Valley,2004,PMF,18.10188679245283,14.6,12.3,9.85,18.85,7.611333333333333,11.5,59.35,34.27,-118.78,126000.0,2010,USA,USA,,Hasheminassab223 + Kim228,urban,year
USA,Simi Valley,2005,PMF,18.10188679245283,13.2,12.3,8.4,12.5,7.562666666666667,11.5,67.6,34.27,-118.78,126000.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,Simi Valley,2006,PMF,18.10188679245283,13.2,12.3,8.4,12.5,4.234285714285714,11.5,67.6,34.27,-118.78,126000.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,Simi Valley,2007,PMF,18.10188679245283,13.2,12.3,8.4,12.5,3.619166666666667,11.5,67.6,34.27,-118.78,126000.0,2014,USA,USA,,Hasheminassab223,urban,year
USA,Spokane,1995,PMF,3.0,12.1,6.934166666666667,9.09,10.7,9.09,43.8,27.320000000000007,47.67,-117.41,209525.0,2002,USA,USA,,Kim97–103,residential,year
USA,Spokane,1996,PMF,3.0,12.1,7.916944444444444,9.09,10.7,9.09,43.8,27.320000000000007,47.67,-117.41,209525.0,2002,USA,USA,,Kim97–103,residential,year
USA,Spokane,1997,PMF,18.10188679245283,12.1,6.375416666666666,9.09,10.7,9.09,43.8,27.320000000000007,47.67,-117.41,209525.0,2002,USA,USA,,Kim97–103,residential,year
USA,St.Louis,2001,PMF-UNMIX,18.10188679245283,17.2,6.766111111111112,8.13,16.8,12.79,11.299649122807017,62.28,38.66,-90.2,318000.0,2003,USA,USA,,"Coutant92,93",urban,year
USA,St.Louis,2002,PMF-UNMIX,16.7,17.2,5.93047619047619,8.13,16.8,12.79,11.81842105263158,62.28,38.66,-90.2,318000.0,2003,USA,USA,,"Coutant92,93",urban,year
USA,St.Louis (Arnold site),2001,PMF,18.10188679245283,15.5,6.766111111111112,3.2,26.1,17.4,2.4,50.9,38.43,-90.36,318000.0,2006,USA,USA,,Lee226,suburban,year
USA,St.Louis (Arnold site),2002,PMF,16.7,15.5,5.93047619047619,3.2,26.1,17.4,2.4,50.9,38.43,-90.36,318000.0,2006,USA,USA,,Lee226,suburban,year
USA,St.Louis (Arnold site),2003,PMF,18.10188679245283,15.5,7.09578947368421,3.2,26.1,17.4,2.4,50.9,38.43,-90.36,318000.0,2006,USA,USA,,Lee226,suburban,year
USA,St.Louis (Blair site),2000,PMF,18.10188679245283,16.4,5.514473684210526,15.4,17.2,6.7,12.52974358974359,60.7,38.65,-90.19,318000.0,2006,USA,USA,,Lee226,urban,year
USA,St.Louis (Blair site),2001,PMF,18.10188679245283,16.4,6.766111111111112,15.4,17.2,6.7,11.299649122807017,60.7,38.65,-90.19,318000.0,2006,USA,USA,,Lee226,urban,year
USA,St.Louis (Blair site),2002,PMF,16.7,16.4,5.93047619047619,15.4,17.2,6.7,11.81842105263158,60.7,38.65,-90.19,318000.0,2006,USA,USA,,Lee226,urban,year
USA,St.Louis (Blair site),2003,PMF,18.10188679245283,16.4,7.09578947368421,15.4,17.2,6.7,11.267234848484849,60.7,38.65,-90.19,318000.0,2006,USA,USA,,Lee226,urban,year
USA,Toronto OH,2000,PMF,18.10188679245283,12.7,7.8,10.8,14.9,1.57,12.52974358974359,64.93,40.46,-80.6,2503000.0,2008,USA,USA,,"Lee8,104",urban,year
USA,Toronto OH,2001,PMF,18.10188679245283,12.7,7.8,10.8,14.9,1.57,11.299649122807017,64.93,40.46,-80.6,2503000.0,2008,USA,USA,,"Lee8,104",urban,year
USA,Underhill,1988,PMF + UNMIX,18.10188679245283,7.566666666666667,1.56,3.6166666666666663,12.645,17.346666666666668,15.393333333333333,63.123333333333335,44.53,-72.86,2980.0,2001,USA,USA,,Poirot113 + Polissar114,rural,year
USA,Underhill,1989,PMF + UNMIX,18.10188679245283,7.566666666666667,1.56,3.6166666666666663,12.645,17.346666666666668,15.393333333333333,63.123333333333335,44.53,-72.86,2980.0,2001,USA,USA,,Poirot113 + Polissar114,rural,year
USA,Underhill,1990,PMF + UNMIX,18.10188679245283,7.566666666666667,1.56,3.6166666666666663,12.645,17.346666666666668,15.393333333333333,63.123333333333335,44.53,-72.86,2980.0,2001,USA,USA,,Poirot113 + Polissar114,rural,year
USA,Underhill,1991,PMF + UNMIX,18.10188679245283,7.566666666666667,1.56,3.6166666666666663,16.372500000000002,17.346666666666668,15.393333333333333,63.123333333333335,44.53,-72.86,2980.0,2001,USA,USA,,Poirot113 + Polissar114,rural,year
USA,Underhill,1992,PMF + UNMIX,18.10188679245283,7.566666666666667,1.56,3.6166666666666663,15.067500000000004,17.346666666666668,15.393333333333333,63.123333333333335,44.53,-72.86,2980.0,2001,USA,USA,,Poirot113 + Polissar114,rural,year
USA,Underhill,1993,PMF + UNMIX,18.10188679245283,7.566666666666667,1.56,3.6166666666666663,15.067500000000004,17.346666666666668,15.393333333333333,63.123333333333335,44.53,-72.86,2980.0,2001,USA,USA,,Poirot113 + Polissar114,rural,year
USA,Underhill,1994,PMF + UNMIX,18.10188679245283,7.566666666666667,1.56,3.6166666666666663,15.067500000000004,17.346666666666668,15.393333333333333,63.123333333333335,44.53,-72.86,2980.0,2001,USA,USA,,Poirot113 + Polissar114,rural,year
USA,Underhill,1995,PMF + UNMIX,3.0,7.566666666666667,1.56,3.6166666666666663,19.995,17.346666666666668,15.393333333333333,63.123333333333335,44.53,-72.86,2980.0,2001,USA,USA,,Poirot113 + Polissar114,rural,year
USA,Washington,1999,ME,18.10188679245283,17.0,2.97,1.62,22.46,57.0,6.5,15.950000000000005,38.88,-77.03,632000.0,2005,USA,USA,,Begum86,urban,year
USA,Washington,2000,ME,18.10188679245283,17.0,2.97,1.62,22.46,57.0,6.5,15.950000000000005,38.88,-77.03,632000.0,2005,USA,USA,,Begum86,urban,year
USA,Washington,2001,ME + PMF-UNMIX,18.10188679245283,16.85,2.97,5.26,25.28,57.0,6.5,36.225,38.88,-77.03,632000.0,2004,USA,USA,,"Begum86 + Coutant92,93",urban,year
USA,Washington,2002,PMF-UNMIX,16.7,16.7,2.97,8.9,28.1,57.0,6.5,56.5,38.88,-77.03,632000.0,2003,USA,USA,,"Coutant92,93",urban,year
USA,Washington DC,1988,PMF,18.10188679245283,17.6,3.4,2.8,9.09,8.5,1.67,76.21000000000001,38.88,-77.03,632000.0,2001,USA,USA,,Song115,urban,year
USA,Washington DC,1989,PMF,18.10188679245283,17.6,3.4,2.8,9.09,8.5,1.67,76.21000000000001,38.88,-77.03,632000.0,2001,USA,USA,,Song115,urban,year
USA,Washington DC,1990,PMF,18.10188679245283,17.6,3.4,2.8,9.09,8.5,1.67,76.21000000000001,38.88,-77.03,632000.0,2001,USA,USA,,Song115,urban,year
USA,Washington DC,1991,PMF,18.10188679245283,17.6,3.4,2.8,9.09,8.5,1.67,76.21000000000001,38.88,-77.03,632000.0,2001,USA,USA,,Song115,urban,year
USA,Washington DC,1992,PMF,18.10188679245283,17.6,3.4,2.8,9.09,8.5,1.67,76.21000000000001,38.88,-77.03,632000.0,2001,USA,USA,,Song115,urban,year
USA,Washington DC,1993,PMF,18.10188679245283,17.6,3.4,2.8,9.09,8.5,1.67,76.21000000000001,38.88,-77.03,632000.0,2001,USA,USA,,Song115,urban,year
USA,Washington DC,1994,PMF,18.10188679245283,17.6,3.4,2.8,9.09,8.5,1.67,76.21000000000001,38.88,-77.03,632000.0,2001,USA,USA,,Song115,urban,year
USA,Washington DC,1995,PMF,3.0,17.6,3.4,2.8,9.09,8.5,1.67,76.21000000000001,38.88,-77.03,632000.0,2001,USA,USA,,Song115,urban,year
