location_id,year,no2_pred
2763,2025,46.876
2763,2026,46.876
2768,2023,21.816
2768,2024,21.816
2771,2023,24.137
2771,2024,24.137
2771,2025,24.137
2771,2026,24.137
2774,2023,17.557
2782,2023,23.0
2784,2023,11.386
2791,2023,18.02369783365696
2803,2023,89.769
2803,2024,89.769
2809,2023,37.458
2809,2024,37.458
2810,2023,10.070456043956042
2810,2024,10.070456043956042
2810,2025,10.070456043956042
2810,2026,10.070456043956042
2811,2023,12.532
2811,2024,12.532
2814,2023,7.359999999999999
2814,2024,7.359999999999999
2814,2025,7.359999999999999
2814,2026,7.359999999999999
2829,2023,69.98748131313133
2829,2024,69.98748131313133
2829,2025,69.98748131313133
2829,2026,69.98748131313133
2837,2023,22.222
2837,2024,22.222
2837,2025,22.222
2837,2026,22.222
2841,2023,4.8
2841,2024,4.8
2841,2025,4.8
2841,2026,4.8
2842,2023,34.236259365994236
2842,2024,34.236259365994236
2847,2023,34.236259365994236
2851,2023,34.236259365994236
2854,2023,4.564
2854,2024,4.564
2862,2023,13.172791821503917
2870,2023,26.895
2870,2024,26.895
2870,2025,26.895
2870,2026,26.895
2871,2023,8.356213477043992
2877,2023,34.236259365994236
2878,2023,30.044
2878,2024,30.044
2878,2025,30.044
2878,2026,30.044
2884,2023,29.321
2884,2024,29.321
2886,2023,34.236259365994236
2886,2024,34.236259365994236
2896,2023,8.762
2896,2024,8.762
2899,2023,34.236259365994236
2905,2023,27.35101443165338
2906,2023,-4.581840726839431
2924,2023,5.415
2924,2024,5.415
2926,2023,16.560544147178444
2926,2024,16.560544147178444
2926,2025,16.560544147178444
2926,2026,16.560544147178444
2928,2023,9.948
2928,2024,9.948
2932,2023,34.236259365994236
2933,2023,34.236259365994236
2936,2023,31.863999999999997
2936,2024,31.863999999999997
2936,2025,31.863999999999997
2936,2026,31.863999999999997
2938,2023,5.168
2938,2024,5.168
2938,2025,5.168
2938,2026,5.168
2944,2023,14.412
2944,2024,14.412
2953,2023,10.298
2953,2024,10.298
2957,2023,19.0
2967,2023,34.236259365994236
2985,2023,27.0
2986,2023,27.117670270270267
2986,2024,27.117670270270267
2986,2025,27.117670270270267
2986,2026,27.117670270270267
2993,2023,17.742812611304686
2993,2024,17.742812611304686
2996,2023,12.948
2996,2024,12.948
2996,2025,12.948
2996,2026,12.948
3000,2023,32.0
3013,2023,34.236259365994236
3013,2024,34.236259365994236
3014,2023,18.549285256410254
3025,2023,3.359
3025,2024,3.359
3029,2023,8.122999999999998
3029,2024,8.122999999999998
3029,2025,8.122999999999998
3029,2026,8.122999999999998
3041,2023,10.46815352589738
3045,2023,34.236259365994236
3045,2024,34.236259365994236
3046,2023,34.236259365994236
3047,2023,8.038000000023622
3052,2023,21.60843937978461
3052,2024,21.60843937978461
3052,2025,21.60843937978461
3052,2026,21.60843937978461
3053,2023,0.008
3053,2024,0.008
3053,2025,0.008
3053,2026,0.008
3059,2023,16.247979319773048
3063,2023,15.017999999999999
3063,2024,15.017999999999999
3063,2025,15.017999999999999
3063,2026,15.017999999999999
3073,2023,11.349
3073,2024,11.349
3084,2023,39.0
3084,2024,39.0
3097,2023,2.0630022476293917
3101,2023,15.817
3101,2024,15.817
3106,2023,17.659
3106,2024,17.659
3112,2023,13.172791821503917
3112,2024,13.172791821503917
3114,2023,15.772
3114,2024,15.772
3114,2025,15.772
3114,2026,15.772
3115,2023,9.0
3115,2024,9.0
3116,2023,21.13342857142857
3116,2024,21.13342857142857
3116,2025,21.13342857142857
3116,2026,21.13342857142857
3118,2023,7.422
3118,2024,7.422
3118,2025,7.422
3118,2026,7.422
3121,2023,10.070456043956042
3121,2024,10.070456043956042
3121,2025,10.070456043956042
3121,2026,10.070456043956042
3125,2023,33.36898791860565
3126,2023,34.236259365994236
3126,2024,34.236259365994236
3131,2023,47.129999999999995
3131,2024,47.129999999999995
3131,2025,47.129999999999995
3131,2026,47.129999999999995
3133,2023,34.236259365994236
3133,2024,34.236259365994236
3141,2023,34.236259365994236
3148,2023,0.26795971435719423
3149,2023,20.431197496118013
3149,2024,20.431197496118013
3149,2025,20.431197496118013
3149,2026,20.431197496118013
3170,2023,11.173546557971013
3170,2024,11.173546557971013
3170,2025,11.173546557971013
3170,2026,11.173546557971013
3171,2023,6.817
3171,2024,6.817
3171,2025,6.817
3171,2026,6.817
3183,2023,34.236259365994236
3190,2023,31.271258358662614
3190,2024,31.271258358662614
3190,2025,31.271258358662614
3190,2026,31.271258358662614
3191,2023,10.684580487804878
3191,2024,10.684580487804878
3191,2025,10.684580487804878
3191,2026,10.684580487804878
3192,2023,19.306
3192,2024,19.306
3195,2023,15.727761598960885
3195,2024,15.727761598960885
3195,2025,15.727761598960885
3195,2026,15.727761598960885
3199,2023,14.667
3205,2023,20.72873718647965
3210,2023,34.236259365994236
3219,2023,63.72399999999999
3219,2024,63.72399999999999
3219,2025,63.72399999999999
3219,2026,63.72399999999999
3234,2023,34.236259365994236
3234,2024,34.236259365994236
3237,2023,39.0
3237,2024,39.0
3237,2025,39.0
3237,2026,39.0
3240,2023,23.023666840018688
3240,2024,23.023666840018688
3240,2025,23.023666840018688
3240,2026,23.023666840018688
3244,2023,10.070456043956042
3244,2024,10.070456043956042
3244,2025,10.070456043956042
3244,2026,10.070456043956042
3254,2023,23.0
3254,2024,23.0
3258,2023,34.236259365994236
3262,2023,18.476
3262,2024,18.476
3269,2023,18.549285256410254
3270,2023,21.133428571428574
3270,2024,21.133428571428574
3272,2023,8.843999526801246
3279,2023,34.236259365994236
3279,2024,34.236259365994236
3281,2023,23.157867350306457
3281,2024,23.157867350306457
3281,2025,23.157867350306457
3281,2026,23.157867350306457
3282,2023,34.236259365994236
3286,2023,13.0
3287,2023,24.913013375294497
3301,2023,22.073999999999998
3301,2024,22.073999999999998
3301,2025,22.073999999999998
3301,2026,22.073999999999998
3302,2023,21.949
3313,2023,27.885033457367324
3317,2023,7.940999999999999
3317,2024,7.940999999999999
3317,2025,7.940999999999999
3317,2026,7.940999999999999
3319,2023,34.236259365994236
3334,2023,34.236259365994236
3335,2023,10.070456043956042
3335,2024,10.070456043956042
3335,2025,10.070456043956042
3335,2026,10.070456043956042
3341,2023,34.236259365994236
3342,2023,15.261318181818181
3359,2023,22.0
3359,2024,22.0
3359,2025,22.0
3359,2026,22.0
3360,2023,18.206
3360,2024,18.206
3360,2025,18.206
3360,2026,18.206
3361,2023,34.236259365994236
3361,2024,34.236259365994236
3361,2025,34.236259365994236
3361,2026,34.236259365994236
3375,2023,44.4900782476567
3379,2023,23.157867350306457
3379,2024,23.157867350306457
3387,2023,20.37954238921002
3387,2024,20.37954238921002
3401,2023,35.634
3401,2024,35.634
3404,2023,18.549285256410254
3410,2023,15.727761598960885
3410,2024,15.727761598960885
3410,2025,15.727761598960885
3410,2026,15.727761598960885
3411,2023,15.257
3411,2024,15.257
3412,2023,13.0
3414,2023,34.236259365994236
3420,2023,34.236259365994236
3424,2023,55.506
3424,2024,55.506
3440,2023,34.236259365994236
3442,2023,21.949
3442,2024,21.949
3443,2023,39.0
3443,2024,39.0
3443,2025,39.0
3443,2026,39.0
3447,2023,20.419
3447,2024,20.419
3447,2025,20.419
3447,2026,20.419
3448,2023,28.512
3448,2024,28.512
3449,2023,20.718878487241312
3449,2024,20.718878487241312
3449,2025,20.718878487241312
3449,2026,20.718878487241312
3454,2023,24.902
3454,2024,24.902
3457,2023,8.882
3457,2024,8.882
3457,2025,8.882
3457,2026,8.882
3465,2023,66.069
3465,2024,66.069
3469,2023,5.001975214054123
3474,2023,35.187
3474,2024,35.187
3476,2023,1.423
3476,2024,1.423
3476,2025,1.423
3476,2026,1.423
3478,2023,34.236259365994236
3479,2023,31.271258358662617
3479,2024,31.271258358662617
3483,2023,34.236259365994236
3484,2023,23.511
3484,2024,23.511
3484,2025,23.511
3484,2026,23.511
3488,2023,27.161
3488,2024,27.161
3489,2023,2.891
3489,2024,2.891
3489,2025,2.891
3489,2026,2.891
3493,2023,15.501445446950708
3493,2024,15.501445446950708
3493,2025,15.501445446950708
3493,2026,15.501445446950708
3502,2023,8.249999999999998
3502,2024,8.249999999999998
3502,2025,8.249999999999998
3502,2026,8.249999999999998
3513,2023,8.234091694546654
3519,2023,44.4900782476567
3522,2023,12.613999999999999
3522,2024,12.613999999999999
3522,2025,12.613999999999999
3522,2026,12.613999999999999
3526,2023,10.070456043956042
3526,2024,10.070456043956042
3526,2025,10.070456043956042
3526,2026,10.070456043956042
3527,2023,18.134
3527,2024,18.134
3529,2023,49.0
3529,2024,49.0
3529,2025,49.0
3529,2026,49.0
3534,2023,25.683
3534,2024,25.683
3540,2023,69.98748131313133
3540,2024,69.98748131313133
3540,2025,69.98748131313133
3540,2026,69.98748131313133
3541,2023,20.634
3541,2024,20.634
3544,2023,34.236259365994236
3552,2023,14.980985483799019
3556,2023,0.017
3560,2023,34.236259365994236
3562,2023,20.97
3562,2024,20.97
3563,2023,25.398999999999997
3563,2024,25.398999999999997
3563,2025,25.398999999999997
3563,2026,25.398999999999997
3565,2023,20.11
3565,2024,20.11
3568,2023,34.236259365994236
3568,2024,34.236259365994236
3571,2023,9.9
3571,2024,9.9
3573,2023,34.236259365994236
3582,2023,69.98748131313133
3582,2024,69.98748131313133
3582,2025,69.98748131313133
3582,2026,69.98748131313133
3583,2023,39.116
3583,2024,39.116
3584,2023,13.084
3584,2024,13.084
3586,2023,34.236259365994236
3588,2023,27.0
3596,2023,27.757
3596,2024,27.757
3598,2023,28.032
3598,2024,28.032
3598,2025,28.032
3598,2026,28.032
3600,2023,17.0
3617,2023,14.117
3617,2024,14.117
3617,2025,14.117
3617,2026,14.117
3619,2023,53.02266666666666
3622,2023,34.236259365994236
3631,2023,38.0
3634,2023,5.908
3638,2023,8.647
3638,2024,8.647
3638,2025,8.647
3638,2026,8.647
3643,2023,29.959989724558834
3646,2023,34.236259365994236
3646,2024,34.236259365994236
3650,2023,34.569589926390606
3654,2023,69.98748131313133
3654,2024,69.98748131313133
3654,2025,69.98748131313133
3654,2026,69.98748131313133
3659,2023,33.36898791860565
3666,2023,34.236259365994236
3667,2023,20.718878487241312
3667,2024,20.718878487241312
3667,2025,20.718878487241312
3667,2026,20.718878487241312
3673,2023,30.229
3673,2024,30.229
3676,2023,4.921240613048463
3679,2023,9.947986899481942
3681,2023,27.117670270270267
3681,2024,27.117670270270267
3681,2025,27.117670270270267
3681,2026,27.117670270270267
3683,2023,32.797
3683,2024,32.797
3683,2025,32.797
3683,2026,32.797
3693,2023,19.131999999999998
3693,2024,19.131999999999998
3693,2025,19.131999999999998
3693,2026,19.131999999999998
3695,2023,0.011
3695,2024,0.011
3695,2025,0.011
3695,2026,0.011
3696,2023,15.727761598960887
3696,2024,15.727761598960887
3701,2023,23.02303102586417
3703,2023,31.023
3714,2023,34.236259365994236
3718,2023,34.236259365994236
3718,2024,34.236259365994236
3718,2025,34.236259365994236
3718,2026,34.236259365994236
3719,2023,5.0
3719,2024,5.0
3727,2023,14.132
3727,2024,14.132
3733,2023,34.236259365994236
3737,2023,8.703
3737,2024,8.703
3737,2025,8.703
3737,2026,8.703
3739,2023,25.172
3739,2024,25.172
3742,2023,24.0
3748,2023,82.364
3748,2024,82.364
3748,2025,82.364
3748,2026,82.364
3758,2023,34.236259365994236
3760,2023,3.390013253668065
3764,2023,8.234091694546654
3766,2023,35.111
3766,2024,35.111
3766,2025,35.111
3766,2026,35.111
3773,2023,34.236259365994236
3782,2023,15.501445446950708
3782,2024,15.501445446950708
3782,2025,15.501445446950708
3782,2026,15.501445446950708
3784,2023,12.383
3784,2024,12.383
3788,2023,9.035000904399539
3802,2023,31.271258358662617
3802,2024,31.271258358662617
3804,2023,15.727761598960885
3804,2024,15.727761598960885
3804,2025,15.727761598960885
3804,2026,15.727761598960885
3821,2023,31.271258358662614
3821,2024,31.271258358662614
3821,2025,31.271258358662614
3821,2026,31.271258358662614
3829,2023,0.007764705882352941
3829,2024,0.007764705882352941
3829,2025,0.007764705882352941
3829,2026,0.007764705882352941
3833,2023,34.236259365994236
3836,2023,36.0
3841,2023,34.236259365994236
3843,2023,34.236259365994236
3843,2024,34.236259365994236
3852,2023,22.405351351351346
3852,2024,22.405351351351346
3852,2025,22.405351351351346
3852,2026,22.405351351351346
3853,2023,12.4540322562426
3854,2023,15.727761598960887
3854,2024,15.727761598960887
3855,2023,9.0
3855,2024,9.0
3856,2023,9.098387064906426
3857,2023,28.214
3860,2023,11.173546557971013
3860,2024,11.173546557971013
3860,2025,11.173546557971013
3860,2026,11.173546557971013
3862,2023,34.236259365994236
3866,2023,34.236259365994236
3868,2023,23.157867350306457
3870,2023,9.716999917995858
3874,2023,13.172791821503917
3874,2024,13.172791821503917
3884,2023,8.906
3884,2024,8.906
3889,2023,34.236259365994236
3908,2023,19.162
3908,2024,19.162
3910,2023,34.236259365994236
3925,2023,14.526999999999997
3925,2024,14.526999999999997
3925,2025,14.526999999999997
3925,2026,14.526999999999997
3928,2023,3.611
3928,2024,3.611
3928,2025,3.611
3928,2026,3.611
3929,2023,34.236259365994236
3933,2023,10.937954700420054
3939,2023,15.317986123753633
3940,2023,23.02366684001869
3940,2024,23.02366684001869
3944,2023,14.619
3944,2024,14.619
3956,2023,29.745030165430073
3960,2023,34.236259365994236
3962,2023,23.0
3962,2024,23.0
3967,2023,9.183
3978,2023,9.888
3978,2024,9.888
3984,2023,4.824
3984,2024,4.824
3984,2025,4.824
3984,2026,4.824
3992,2023,31.271258358662614
3992,2024,31.271258358662614
3992,2025,31.271258358662614
3992,2026,31.271258358662614
3997,2023,34.236259365994236
3997,2024,34.236259365994236
4010,2023,9.65
4010,2024,9.65
4011,2023,10.37
4011,2024,10.37
4011,2025,10.37
4011,2026,10.37
4021,2023,3.851
4021,2024,3.851
4030,2023,36.515
4030,2024,36.515
4037,2023,34.236259365994236
4056,2023,10.875035487098158
4060,2023,10.667
4060,2024,10.667
4061,2023,38.97401795926362
4064,2023,9.107955285441756
4074,2023,34.236259365994236
4083,2023,28.173
4083,2024,28.173
4085,2023,27.356
4085,2024,27.356
4086,2023,29.0
4087,2023,6.214619359364486
4095,2023,34.236259365994236
4100,2023,13.774
4100,2024,13.774
4100,2025,13.774
4100,2026,13.774
4103,2023,23.023666840018688
4103,2024,23.023666840018688
4103,2025,23.023666840018688
4103,2026,23.023666840018688
4104,2023,5.74
4104,2024,5.74
4104,2025,5.74
4104,2026,5.74
4105,2023,11.961769444444444
4108,2023,34.236259365994236
4109,2023,27.44306897875729
4112,2023,12.997
4112,2024,12.997
4112,2025,12.997
4112,2026,12.997
4124,2023,26.617976732222377
4128,2023,18.767
4128,2024,18.767
4129,2023,36.0
4131,2023,19.862
4131,2024,19.862
4136,2023,34.236259365994236
4136,2024,34.236259365994236
4153,2023,16.247979319773048
4154,2023,34.236259365994236
4155,2023,48.05799994541464
4159,2023,54.985
4159,2024,54.985
4162,2023,24.262004911396968
4168,2023,6.877
4168,2024,6.877
4168,2025,6.877
4168,2026,6.877
4171,2023,34.236259365994236
4172,2023,25.881
4172,2024,25.881
4182,2023,27.35101443165338
4195,2023,34.236259365994236
4206,2023,34.236259365994236
4208,2023,22.850396335216946
4208,2024,22.850396335216946
4208,2025,22.850396335216946
4208,2026,22.850396335216946
4211,2023,10.684580487804878
4212,2023,34.236259365994236
4227,2023,41.0
4229,2023,34.236259365994236
4232,2023,15.727761598960887
4232,2024,15.727761598960887
4238,2023,17.0
4238,2024,17.0
4241,2023,3.0389975029948637
4242,2023,8.794017937672345
4243,2023,8.145
4243,2024,8.145
4243,2025,8.145
4243,2026,8.145
4244,2023,10.061999945414644
4248,2023,7.760994607020057
4249,2023,10.999956226558382
4259,2023,34.236259365994236
4265,2023,19.9
4265,2024,19.9
4265,2025,19.9
4265,2026,19.9
4271,2023,6.43
4271,2024,6.43
4271,2025,6.43
4271,2026,6.43
4273,2023,5.132012460461843
4277,2023,10.070456043956042
4277,2024,10.070456043956042
4277,2025,10.070456043956042
4277,2026,10.070456043956042
4282,2023,38.219
4282,2024,38.219
4291,2023,21.60843937978461
4291,2024,21.60843937978461
4291,2025,21.60843937978461
4291,2026,21.60843937978461
4299,2023,26.209999999999997
4299,2024,26.209999999999997
4299,2025,26.209999999999997
4299,2026,26.209999999999997
4309,2023,9.169949415991075
4319,2023,13.624966586726877
4328,2023,32.483
4328,2024,32.483
4330,2023,22.445
4330,2024,22.445
4330,2025,22.445
4330,2026,22.445
4334,2023,34.236259365994236
4334,2024,34.236259365994236
4334,2025,34.236259365994236
4334,2026,34.236259365994236
4344,2023,27.380944316381925
4349,2023,27.02203385437031
4356,2023,21.949
4360,2023,34.236259365994236
4360,2024,34.236259365994236
4363,2023,7.526014271850938
4364,2023,34.236259365994236
4377,2023,9.0
4382,2023,34.236259365994236
4387,2023,13.917
4387,2024,13.917
4389,2023,23.157867350306457
4389,2024,23.157867350306457
4389,2025,23.157867350306457
4389,2026,23.157867350306457
4390,2023,15.727761598960885
4390,2024,15.727761598960885
4390,2025,15.727761598960885
4390,2026,15.727761598960885
4391,2023,32.141
4391,2024,32.141
4395,2023,34.236259365994236
4408,2023,34.236259365994236
4411,2023,30.074
4411,2024,30.074
4411,2025,30.074
4411,2026,30.074
4412,2023,34.236259365994236
4418,2023,7.468477539097611
4419,2023,34.236259365994236
4427,2023,11.056536993619064
4429,2023,21.541
4429,2024,21.541
4429,2025,21.541
4429,2026,21.541
4433,2023,34.236259365994236
4437,2023,10.293
4437,2024,10.293
4437,2025,10.293
4437,2026,10.293
4440,2023,11.869000527647286
4442,2023,13.236194112816253
4448,2023,15.727761598960885
4448,2024,15.727761598960885
4448,2025,15.727761598960885
4448,2026,15.727761598960885
4453,2023,27.117670270270267
4453,2024,27.117670270270267
4453,2025,27.117670270270267
4453,2026,27.117670270270267
4456,2023,8.762
4456,2024,8.762
4462,2023,13.172791821503917
4462,2024,13.172791821503917
4462,2025,13.172791821503917
4462,2026,13.172791821503917
4472,2023,25.693984355874107
4480,2023,34.236259365994236
4490,2023,30.542
4490,2024,30.542
4490,2025,30.542
4490,2026,30.542
4492,2023,34.236259365994236
4499,2023,12.183
4500,2023,4.022011463606656
4504,2023,25.914
4509,2023,31.271258358662614
4509,2024,31.271258358662614
4509,2025,31.271258358662614
4509,2026,31.271258358662614
4514,2023,20.37954238921002
4514,2024,20.37954238921002
4514,2025,20.37954238921002
4514,2026,20.37954238921002
4526,2023,10.228999999999997
4526,2024,10.228999999999997
4526,2025,10.228999999999997
4526,2026,10.228999999999997
4528,2023,20.170999999999996
4528,2024,20.170999999999996
4528,2025,20.170999999999996
4528,2026,20.170999999999996
4529,2023,18.28
4529,2024,18.28
4532,2023,16.0
4534,2023,16.864
4534,2024,16.864
4534,2025,16.864
4534,2026,16.864
4538,2023,20.315
4538,2024,20.315
4539,2023,69.98748131313133
4539,2024,69.98748131313133
4539,2025,69.98748131313133
4539,2026,69.98748131313133
4545,2023,12.0
4545,2024,12.0
4553,2023,9.831
4553,2024,9.831
4553,2025,9.831
4553,2026,9.831
4556,2023,34.236259365994236
4556,2024,34.236259365994236
4582,2023,10.070456043956042
4582,2024,10.070456043956042
4582,2025,10.070456043956042
4582,2026,10.070456043956042
4584,2023,30.592
4587,2023,36.0
4602,2023,12.227999999999998
4602,2024,12.227999999999998
4602,2025,12.227999999999998
4602,2026,12.227999999999998
4610,2023,23.157867350306457
4610,2024,23.157867350306457
4615,2023,18.15284990178078
4615,2024,18.15284990178078
4615,2025,18.15284990178078
4615,2026,18.15284990178078
4620,2023,17.720026581605527
4620,2024,17.720026581605527
4622,2023,34.236259365994236
4624,2023,34.236259365994236
4625,2023,5.42
4625,2024,5.42
4625,2025,5.42
4625,2026,5.42
4627,2023,23.02366684001869
4627,2024,23.02366684001869
4632,2023,34.236259365994236
4632,2024,34.236259365994236
4635,2023,35.0
4636,2023,10.88
4636,2024,10.88
4637,2023,7.42299861449749
4649,2023,5.689995370565633
4650,2023,30.817
4650,2024,30.817
4656,2023,10.070456043956042
4656,2024,10.070456043956042
4656,2025,10.070456043956042
4656,2026,10.070456043956042
4665,2023,31.271258358662614
4665,2024,31.271258358662614
4665,2025,31.271258358662614
4665,2026,31.271258358662614
4666,2023,34.236259365994236
4668,2023,28.89
4668,2024,28.89
4674,2023,19.3789880132696
4675,2023,-3.6325305145118563
4676,2023,11.173546557971013
4676,2024,11.173546557971013
4676,2025,11.173546557971013
4676,2026,11.173546557971013
4677,2023,23.157867350306457
4677,2024,23.157867350306457
4677,2025,23.157867350306457
4677,2026,23.157867350306457
4681,2023,69.98748131313133
4681,2024,69.98748131313133
4681,2025,69.98748131313133
4681,2026,69.98748131313133
4685,2023,21.595
4685,2024,21.595
4689,2023,14.949
4689,2024,14.949
4699,2023,15.727761598960885
4699,2024,15.727761598960885
4699,2025,15.727761598960885
4699,2026,15.727761598960885
4709,2023,54.178
4709,2024,54.178
4712,2023,34.236259365994236
4712,2024,34.236259365994236
4720,2023,19.191
4720,2024,19.191
4720,2025,19.191
4720,2026,19.191
4724,2023,11.54298871666653
4726,2023,13.0
4727,2023,16.560544147178444
4727,2024,16.560544147178444
4730,2023,31.271258358662614
4730,2024,31.271258358662614
4730,2025,31.271258358662614
4730,2026,31.271258358662614
4734,2023,19.684
4735,2023,3.692998747546581
4736,2023,6.846034218093602
4737,2023,6.843
4737,2024,6.843
4742,2023,8.60299706471606
4744,2023,34.236259365994236
4748,2023,34.236259365994236
4749,2023,39.80499568991828
4750,2023,21.60843937978461
4750,2024,21.60843937978461
4750,2025,21.60843937978461
4750,2026,21.60843937978461
4760,2023,45.410999999999994
4760,2024,45.410999999999994
4760,2025,45.410999999999994
4760,2026,45.410999999999994
4764,2023,11.023
4764,2024,11.023
4764,2025,11.023
4764,2026,11.023
4776,2023,10.070456043956042
4776,2024,10.070456043956042
4776,2025,10.070456043956042
4776,2026,10.070456043956042
4792,2023,9.371616947636817
4793,2023,34.236259365994236
4794,2023,2.934
4815,2023,20.784
4815,2024,20.784
4816,2023,34.236259365994236
4816,2024,34.236259365994236
4820,2023,34.236259365994236
4821,2023,34.236259365994236
4835,2023,34.236259365994236
4847,2023,34.236259365994236
4847,2024,34.236259365994236
4849,2023,34.236259365994236
4873,2023,20.44199510091707
4876,2023,23.36299293096041
4878,2023,6.594008398755184
4882,2023,24.551
4888,2023,38.661
4888,2024,38.661
4888,2025,38.661
4888,2026,38.661
4903,2023,31.271258358662617
4903,2024,31.271258358662617
4910,2023,20.37954238921002
4910,2024,20.37954238921002
4910,2025,20.37954238921002
4910,2026,20.37954238921002
4912,2023,15.50144544695071
4912,2024,15.50144544695071
4918,2023,35.0
4922,2023,34.236259365994236
4922,2024,34.236259365994236
4924,2023,28.749
4924,2024,28.749
4937,2023,23.0
4938,2023,49.0
4956,2023,34.179
4956,2024,34.179
4961,2023,23.157867350306457
4961,2024,23.157867350306457
4961,2025,23.157867350306457
4961,2026,23.157867350306457
4972,2023,11.92
4972,2024,11.92
4981,2023,33.513
4981,2024,33.513
4982,2023,4.1579999999999995
4982,2024,4.1579999999999995
4982,2025,4.1579999999999995
4982,2026,4.1579999999999995
4983,2023,8.656
4983,2024,8.656
4983,2025,8.656
4983,2026,8.656
5003,2023,1.757562471018338
5006,2023,10.88
5006,2024,10.88
5014,2023,1.259
5014,2024,1.259
5014,2025,1.259
5014,2026,1.259
5022,2023,37.94501217838832
5023,2023,10.742995597225985
5025,2023,14.618
5025,2024,14.618
5025,2025,14.618
5025,2026,14.618
5028,2023,69.98748131313133
5028,2024,69.98748131313133
5028,2025,69.98748131313133
5028,2026,69.98748131313133
5029,2023,17.997
5029,2024,17.997
5032,2023,18.394562221166606
5042,2023,22.850396335216946
5042,2024,22.850396335216946
5042,2025,22.850396335216946
5042,2026,22.850396335216946
5047,2023,12.666
5047,2024,12.666
5047,2025,12.666
5047,2026,12.666
5051,2023,42.989
5051,2024,42.989
5051,2025,42.989
5051,2026,42.989
5059,2023,34.236259365994236
5059,2024,34.236259365994236
5060,2023,25.914
5067,2023,6.726930183024274
5071,2023,34.236259365994236
5072,2023,34.236259365994236
5072,2024,34.236259365994236
5077,2023,54.2579881517684
5086,2023,23.5
5086,2024,23.5
5093,2023,13.172791821503917
5093,2024,13.172791821503917
5093,2025,13.172791821503917
5093,2026,13.172791821503917
5095,2023,29.234
5095,2024,29.234
5096,2023,34.236259365994236
5106,2023,31.631
5106,2024,31.631
5111,2023,21.097
5111,2024,21.097
5118,2023,34.236259365994236
5123,2023,4.42
5123,2024,4.42
5123,2025,4.42
5123,2026,4.42
5126,2023,6.877
5126,2024,6.877
5126,2025,6.877
5126,2026,6.877
5153,2023,13.611991111955962
5156,2023,13.297999085015745
5158,2023,21.116
5158,2024,21.116
5166,2023,29.633
5166,2024,29.633
5173,2023,24.809997551635465
5176,2023,5.708
5176,2024,5.708
5178,2023,15.727761598960885
5178,2024,15.727761598960885
5178,2025,15.727761598960885
5178,2026,15.727761598960885
5183,2023,34.236259365994236
5185,2023,60.919
5185,2024,60.919
5186,2023,19.876
5186,2024,19.876
5194,2023,11.699999999999998
5194,2024,11.699999999999998
5194,2025,11.699999999999998
5194,2026,11.699999999999998
5208,2023,4.399
5208,2024,4.399
5211,2023,34.3900094229929
5213,2023,34.236259365994236
5214,2023,7.653
5214,2024,7.653
5214,2025,7.653
5214,2026,7.653
5217,2023,43.5
5217,2024,43.5
5220,2023,0.009
5220,2024,0.009
5220,2025,0.009
5220,2026,0.009
5234,2023,23.0
5236,2023,21.60843937978461
5236,2024,21.60843937978461
5236,2025,21.60843937978461
5236,2026,21.60843937978461
5253,2023,16.34902460907494
5254,2023,34.236259365994236
5254,2024,34.236259365994236
5256,2023,34.236259365994236
5257,2023,6.749
5257,2024,6.749
5257,2025,6.749
5257,2026,6.749
5274,2023,34.236259365994236
5274,2024,34.236259365994236
5287,2023,34.236259365994236
5287,2024,34.236259365994236
5291,2023,25.405999999999995
5291,2024,25.405999999999995
5291,2025,25.405999999999995
5291,2026,25.405999999999995
5292,2023,29.303
5292,2024,29.303
5297,2023,25.0
5302,2023,13.700994193528715
5305,2023,34.236259365994236
5305,2024,34.236259365994236
5307,2023,9.947986899481942
5309,2023,15.47
5309,2024,15.47
5313,2023,21.26
5313,2024,21.26
5333,2023,34.236259365994236
5335,2023,38.0
5337,2023,34.236259365994236
5342,2023,13.0
5343,2023,0.007764705882352941
5343,2024,0.007764705882352941
5343,2025,0.007764705882352941
5343,2026,0.007764705882352941
5345,2023,34.236259365994236
5348,2023,4.564
5348,2024,4.564
5355,2023,5.278
5355,2024,5.278
5372,2023,1.962
5372,2024,1.962
5372,2025,1.962
5372,2026,1.962
5380,2023,9.631
5380,2024,9.631
5380,2025,9.631
5380,2026,9.631
5381,2023,34.236259365994236
5381,2024,34.236259365994236
5381,2025,34.236259365994236
5381,2026,34.236259365994236
5384,2023,19.20293580480766
5390,2023,22.0
5390,2024,22.0
5395,2023,20.181
5395,2024,20.181
5396,2023,31.271258358662614
5396,2024,31.271258358662614
5396,2025,31.271258358662614
5396,2026,31.271258358662614
5397,2023,34.236259365994236
5424,2023,21.133428571428574
5424,2024,21.133428571428574
5430,2023,26.746
5430,2024,26.746
5430,2025,26.746
5430,2026,26.746
5433,2023,75.49999999999999
5433,2024,75.49999999999999
5433,2025,75.49999999999999
5433,2026,75.49999999999999
5441,2023,35.0
5444,2023,16.639091239592787
5450,2023,21.608439379784613
5465,2023,20.743
5465,2024,20.743
5468,2023,11.173546557971013
5468,2024,11.173546557971013
5468,2025,11.173546557971013
5468,2026,11.173546557971013
5470,2023,12.893
5470,2024,12.893
5470,2025,12.893
5470,2026,12.893
5471,2023,34.236259365994236
5490,2023,89.769
5490,2024,89.769
5493,2023,5.571
5493,2024,5.571
5493,2025,5.571
5493,2026,5.571
